CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
645.0,France,Female,40.0,4.0,0.0,1.0,0.0,0.0,184570.04
678.0,Spain,Male,47.0,7.0,0.0,2.0,1.0,0.0,130789.6
613.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,175853.64
437.0,Spain,Female,43.0,4.0,0.0,1.0,0.0,1.0,183358.21
749.0,France,Male,26.0,2.0,0.0,2.0,0.0,0.0,127413.0
634.0,Germany,Male,58.0,7.0,122227.39,2.0,1.0,1.0,138344.7
661.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,0.0,174098.24
603.0,France,Male,28.0,10.0,174400.36,1.0,1.0,1.0,165786.1
616.0,France,Male,56.0,6.0,141581.71,2.0,1.0,1.0,149913.68
590.0,France,Male,49.0,0.0,0.0,2.0,1.0,0.0,124749.08
644.0,Spain,Male,50.0,2.0,107949.39,1.0,1.0,0.0,127949.85
678.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,93820.49
679.0,Spain,Male,34.0,9.0,0.0,2.0,1.0,0.0,63737.19
635.0,France,Female,22.0,6.0,0.0,1.0,1.0,0.0,166476.95
752.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,56787.8
622.0,France,Male,34.0,4.0,115024.5,1.0,0.0,1.0,140723.05
681.0,France,Female,39.0,3.0,0.0,2.0,0.0,0.0,57762.0
611.0,Germany,Male,31.0,3.0,127545.94,1.0,0.0,1.0,47454.93
662.0,France,Female,44.0,10.0,152342.81,1.0,1.0,0.0,12483.39
683.0,Spain,Male,42.0,4.0,0.0,2.0,0.0,1.0,66926.83
590.0,Spain,Male,32.0,5.0,0.0,2.0,0.0,0.0,121151.1
579.0,Germany,Male,32.0,2.0,139974.79,1.0,1.0,1.0,56937.98
694.0,France,Male,43.0,1.0,0.0,2.0,1.0,0.0,141210.5
733.0,France,Male,46.0,5.0,0.0,2.0,0.0,1.0,171097.39
850.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,91406.62
681.0,France,Female,40.0,9.0,0.0,1.0,1.0,1.0,119439.66
551.0,France,Male,33.0,4.0,127842.57,1.0,1.0,0.0,44390.38
651.0,France,Male,45.0,3.0,120170.07,1.0,1.0,0.0,136869.31
628.0,France,Female,38.0,5.0,0.0,1.0,1.0,0.0,142903.44
592.0,France,Female,59.0,2.0,0.0,1.0,0.0,0.0,25571.37
769.0,France,Female,42.0,7.0,0.0,2.0,0.0,0.0,121085.72
613.0,Germany,Male,45.0,6.0,122346.01,1.0,1.0,0.0,168085.97
709.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,134794.02
684.0,Spain,Male,39.0,10.0,0.0,2.0,1.0,0.0,176925.69
645.0,France,Male,54.0,3.0,96674.76,1.0,1.0,1.0,175072.47
602.0,Spain,Female,37.0,9.0,0.0,2.0,1.0,1.0,118862.08
646.0,France,Female,35.0,7.0,144768.94,1.0,1.0,0.0,169183.66
619.0,Spain,Female,50.0,6.0,0.0,1.0,1.0,0.0,159718.27
686.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,0.0,103480.69
669.0,Spain,Female,38.0,2.0,0.0,2.0,1.0,1.0,91347.51
594.0,France,Male,33.0,0.0,0.0,2.0,1.0,1.0,104469.06
600.0,Spain,Male,34.0,5.0,0.0,1.0,0.0,0.0,94738.54
690.0,Germany,Male,30.0,10.0,120825.56,1.0,0.0,0.0,73069.8
542.0,France,Female,33.0,7.0,0.0,2.0,0.0,1.0,158974.77
619.0,Spain,Male,41.0,3.0,0.0,2.0,1.0,0.0,95625.03
549.0,France,Male,26.0,1.0,116099.82,1.0,0.0,1.0,125671.29
593.0,France,Female,21.0,2.0,0.0,2.0,0.0,0.0,179634.69
588.0,Spain,Female,55.0,7.0,0.0,1.0,1.0,0.0,163587.9
656.0,France,Male,29.0,9.0,0.0,1.0,0.0,0.0,140941.46
674.0,France,Male,38.0,2.0,0.0,1.0,1.0,0.0,182624.53
521.0,Germany,Female,36.0,0.0,81818.38,2.0,1.0,1.0,152845.99
673.0,Germany,Female,38.0,7.0,82531.11,2.0,1.0,0.0,70849.47
616.0,Germany,Female,29.0,8.0,133628.09,2.0,1.0,1.0,55857.48
805.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,105525.18
677.0,France,Female,34.0,1.0,0.0,1.0,1.0,1.0,175894.24
703.0,Spain,Male,42.0,1.0,0.0,2.0,1.0,1.0,16081.62
564.0,Germany,Female,43.0,7.0,109733.2,1.0,1.0,1.0,143783.46
697.0,France,Male,39.0,9.0,0.0,2.0,0.0,0.0,142331.85
663.0,France,Male,26.0,3.0,0.0,2.0,1.0,0.0,106761.47
573.0,France,Female,48.0,2.0,0.0,1.0,1.0,0.0,170821.43
653.0,France,Female,40.0,6.0,105907.42,1.0,0.0,1.0,74532.02
663.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,91981.85
577.0,France,Male,33.0,10.0,0.0,2.0,1.0,1.0,75578.67
727.0,Spain,Female,39.0,6.0,0.0,2.0,1.0,0.0,141359.11
751.0,France,Male,45.0,9.0,0.0,2.0,1.0,0.0,161241.65
644.0,France,Male,43.0,0.0,0.0,2.0,0.0,1.0,43921.53
538.0,France,Female,45.0,2.0,0.0,1.0,1.0,0.0,187905.12
627.0,Spain,Male,39.0,9.0,97612.12,1.0,1.0,0.0,139946.68
730.0,France,Male,35.0,4.0,0.0,1.0,1.0,0.0,176903.42
705.0,France,Male,32.0,1.0,0.0,1.0,0.0,1.0,66979.06
559.0,Germany,Female,30.0,3.0,129321.44,2.0,1.0,1.0,125939.36
569.0,France,Male,29.0,0.0,0.0,1.0,1.0,1.0,133814.28
656.0,France,Male,31.0,7.0,132835.56,1.0,1.0,1.0,103787.28
641.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,78560.64
749.0,France,Male,35.0,5.0,127543.11,1.0,1.0,1.0,87566.97
628.0,Germany,Male,37.0,1.0,149364.58,1.0,0.0,1.0,60906.12
597.0,Spain,Male,35.0,9.0,0.0,2.0,0.0,1.0,127095.14
558.0,Spain,Male,23.0,2.0,0.0,2.0,1.0,1.0,77951.84
758.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,35786.76
584.0,Germany,Female,34.0,1.0,146098.43,1.0,0.0,1.0,162501.83
812.0,Germany,Male,37.0,3.0,137774.11,1.0,0.0,0.0,79972.09
585.0,France,Male,41.0,6.0,0.0,2.0,1.0,1.0,88724.69
556.0,Spain,Female,40.0,8.0,121854.45,1.0,1.0,0.0,169149.38
636.0,Germany,Male,50.0,5.0,154737.96,2.0,0.0,1.0,181208.47
571.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,0.0,175324.74
676.0,Spain,Male,34.0,7.0,167557.12,1.0,0.0,1.0,142223.94
679.0,Spain,Female,33.0,2.0,0.0,2.0,1.0,1.0,140889.02
611.0,Germany,Female,37.0,8.0,97925.11,1.0,1.0,1.0,121592.5
634.0,Spain,Female,28.0,8.0,0.0,1.0,1.0,1.0,56793.02
762.0,Germany,Female,29.0,6.0,137301.66,1.0,1.0,1.0,169117.74
705.0,France,Male,29.0,9.0,122797.5,1.0,0.0,0.0,93336.3
651.0,France,Female,27.0,8.0,88915.68,1.0,1.0,1.0,61937.6
721.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,187905.12
718.0,France,Female,61.0,3.0,0.0,2.0,1.0,1.0,48559.19
681.0,Spain,Female,45.0,2.0,0.0,2.0,1.0,0.0,147530.06
696.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,158887.09
678.0,Spain,Male,44.0,7.0,0.0,2.0,1.0,0.0,86699.98
646.0,France,Male,42.0,0.0,0.0,2.0,1.0,1.0,158750.43
699.0,France,Male,49.0,7.0,167034.96,1.0,0.0,1.0,12761.16
582.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,89040.61
535.0,Spain,Male,36.0,7.0,0.0,2.0,1.0,0.0,186778.89
569.0,Spain,Male,38.0,1.0,0.0,1.0,0.0,0.0,94767.77
559.0,Germany,Male,43.0,10.0,81273.13,1.0,1.0,1.0,182624.93
682.0,Germany,Female,48.0,6.0,152335.7,1.0,0.0,0.0,171768.76
605.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,184842.21
682.0,Spain,Female,28.0,7.0,79811.72,1.0,1.0,1.0,171039.56
667.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,61994.2
593.0,Germany,Female,33.0,9.0,133700.69,1.0,1.0,1.0,119100.05
631.0,France,Female,33.0,4.0,0.0,2.0,1.0,0.0,93524.19
686.0,France,Female,40.0,3.0,0.0,2.0,1.0,1.0,93835.64
751.0,Germany,Female,45.0,9.0,121537.71,1.0,1.0,0.0,116547.31
646.0,France,Male,71.0,3.0,0.0,2.0,1.0,1.0,116973.48
559.0,France,Female,36.0,10.0,0.0,2.0,1.0,1.0,152845.99
628.0,France,Male,48.0,7.0,0.0,2.0,1.0,0.0,199304.74
575.0,Germany,Female,32.0,5.0,132876.23,1.0,1.0,1.0,113089.43
525.0,France,Female,46.0,6.0,0.0,1.0,1.0,1.0,199484.96
577.0,Germany,Male,34.0,2.0,121325.84,1.0,1.0,0.0,54869.54
730.0,France,Female,28.0,5.0,0.0,2.0,1.0,1.0,180326.83
609.0,France,Male,38.0,8.0,68423.89,1.0,1.0,1.0,67788.49
785.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,132959.33
586.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,1.0,126726.33
775.0,Spain,Male,28.0,7.0,0.0,2.0,0.0,1.0,85421.48
705.0,France,Female,31.0,9.0,0.0,1.0,1.0,0.0,93901.61
742.0,France,Male,45.0,9.0,121878.71,1.0,0.0,0.0,147040.25
642.0,Germany,Female,35.0,0.0,90194.34,1.0,0.0,0.0,107876.2
653.0,France,Female,40.0,4.0,123873.19,1.0,0.0,1.0,121562.33
739.0,Germany,Male,39.0,5.0,167545.32,1.0,1.0,0.0,121138.77
631.0,France,Female,33.0,1.0,0.0,2.0,1.0,0.0,132719.8
583.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,1.0,60728.89
645.0,Germany,Female,41.0,8.0,103873.39,1.0,1.0,0.0,135067.02
595.0,Germany,Male,45.0,0.0,123866.28,2.0,1.0,1.0,24113.91
727.0,France,Male,44.0,3.0,0.0,2.0,0.0,0.0,78670.52
714.0,Spain,Male,31.0,8.0,76510.52,2.0,0.0,0.0,82782.08
642.0,Germany,Female,43.0,3.0,137853.0,1.0,1.0,0.0,141300.53
724.0,France,Male,27.0,4.0,125877.65,1.0,0.0,0.0,168080.53
682.0,France,Male,38.0,5.0,0.0,1.0,1.0,0.0,66926.83
538.0,Spain,Female,56.0,5.0,0.0,1.0,1.0,0.0,53793.1
699.0,France,Female,28.0,1.0,83061.26,1.0,0.0,1.0,57572.38
730.0,Spain,Male,38.0,5.0,128736.39,1.0,1.0,1.0,163830.64
629.0,Germany,Female,47.0,5.0,111257.59,1.0,1.0,1.0,137519.92
714.0,Spain,Male,36.0,7.0,0.0,1.0,1.0,0.0,82367.35
667.0,Spain,Male,37.0,10.0,0.0,2.0,1.0,0.0,138542.89
557.0,Spain,Female,45.0,3.0,0.0,2.0,1.0,0.0,166588.76
588.0,France,Female,35.0,4.0,0.0,1.0,1.0,1.0,118059.19
634.0,France,Female,25.0,5.0,126428.28,1.0,1.0,1.0,51143.43
732.0,Germany,Female,43.0,2.0,127738.93,1.0,1.0,0.0,152855.96
681.0,France,Female,29.0,7.0,0.0,2.0,1.0,1.0,125553.52
613.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,1.0,61290.99
534.0,Spain,Female,35.0,7.0,0.0,3.0,1.0,0.0,168527.56
699.0,France,Female,36.0,10.0,133628.49,1.0,1.0,1.0,40299.23
684.0,Spain,Male,32.0,3.0,0.0,2.0,1.0,1.0,143681.83
710.0,Spain,Male,33.0,10.0,0.0,2.0,1.0,0.0,107415.02
567.0,France,Female,41.0,6.0,0.0,1.0,1.0,0.0,137891.86
553.0,France,Female,46.0,6.0,0.0,1.0,0.0,0.0,146851.96
681.0,France,Female,28.0,1.0,0.0,2.0,1.0,0.0,115733.16
695.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,128528.83
672.0,France,Female,22.0,5.0,0.0,2.0,1.0,1.0,81442.6
682.0,Spain,Male,58.0,7.0,0.0,1.0,1.0,1.0,123882.73
683.0,Spain,Male,58.0,4.0,0.0,1.0,1.0,1.0,7921.57
679.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,36371.27
548.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,142513.5
751.0,France,Female,20.0,9.0,0.0,2.0,1.0,0.0,176712.59
632.0,France,Male,33.0,2.0,0.0,1.0,1.0,1.0,54865.92
753.0,France,Female,43.0,5.0,0.0,1.0,1.0,0.0,71333.44
719.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,0.0,79775.19
703.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,88890.75
613.0,France,Female,41.0,6.0,0.0,1.0,0.0,0.0,169915.02
498.0,Germany,Female,55.0,4.0,132623.6,1.0,1.0,0.0,166588.76
565.0,France,Female,39.0,8.0,0.0,2.0,1.0,1.0,1187.88
732.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,63889.1
740.0,Germany,Male,32.0,9.0,156091.97,1.0,1.0,0.0,174969.13
684.0,France,Female,32.0,6.0,0.0,2.0,1.0,0.0,102908.91
567.0,Spain,Male,30.0,7.0,0.0,1.0,1.0,0.0,122433.09
685.0,Germany,Female,25.0,2.0,102962.62,1.0,1.0,1.0,116046.22
678.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,184544.59
753.0,Germany,Female,59.0,8.0,88915.85,1.0,1.0,1.0,182865.09
521.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,90927.48
602.0,Spain,Male,31.0,2.0,0.0,1.0,1.0,1.0,53667.08
707.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,134794.02
659.0,France,Female,35.0,5.0,121669.93,1.0,0.0,0.0,74564.41
652.0,Germany,Male,25.0,7.0,72535.45,2.0,1.0,1.0,119381.41
681.0,France,Male,42.0,4.0,0.0,1.0,1.0,1.0,67734.79
718.0,France,Male,40.0,1.0,0.0,2.0,1.0,1.0,69052.87
738.0,Spain,Female,54.0,6.0,121704.32,2.0,0.0,1.0,78896.59
775.0,France,Male,37.0,2.0,0.0,2.0,1.0,0.0,61961.57
724.0,France,Female,46.0,9.0,138843.8,1.0,0.0,1.0,183572.39
650.0,France,Female,45.0,7.0,0.0,2.0,1.0,0.0,115668.53
593.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,91406.62
638.0,Germany,Female,46.0,1.0,125927.51,2.0,1.0,0.0,74835.65
607.0,Spain,Female,36.0,6.0,0.0,2.0,1.0,1.0,187905.12
679.0,Germany,Female,62.0,8.0,172478.15,1.0,1.0,0.0,54448.11
633.0,France,Male,32.0,2.0,0.0,1.0,1.0,0.0,137720.56
641.0,Germany,Male,47.0,7.0,109628.45,1.0,1.0,0.0,157549.6
658.0,Germany,Male,40.0,2.0,121523.51,1.0,1.0,0.0,127569.8
627.0,Spain,Male,33.0,4.0,0.0,2.0,0.0,1.0,184474.15
639.0,Germany,Female,47.0,6.0,137853.0,1.0,1.0,0.0,97416.34
707.0,France,Female,34.0,2.0,0.0,2.0,0.0,1.0,122662.98
699.0,Germany,Female,23.0,3.0,121159.65,1.0,1.0,1.0,187943.6
663.0,France,Male,31.0,2.0,0.0,1.0,1.0,1.0,126517.97
703.0,Germany,Male,54.0,3.0,106301.85,1.0,0.0,0.0,114774.35
679.0,France,Female,32.0,6.0,95252.72,1.0,1.0,1.0,147930.46
704.0,France,Male,67.0,2.0,0.0,2.0,1.0,1.0,176843.53
638.0,Germany,Male,39.0,7.0,113625.83,1.0,1.0,1.0,83478.12
726.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,82298.59
681.0,Spain,Female,38.0,7.0,0.0,2.0,0.0,0.0,168008.17
709.0,France,Female,28.0,5.0,121161.57,1.0,1.0,1.0,65675.47
726.0,France,Male,31.0,6.0,0.0,2.0,0.0,1.0,82276.62
609.0,France,Female,33.0,1.0,0.0,2.0,0.0,0.0,112777.38
498.0,Spain,Female,32.0,4.0,0.0,2.0,0.0,0.0,140745.91
640.0,France,Male,35.0,1.0,98640.74,1.0,1.0,0.0,60920.03
637.0,Spain,Female,29.0,8.0,0.0,1.0,0.0,0.0,56865.62
719.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,86920.97
696.0,France,Male,28.0,5.0,0.0,2.0,1.0,0.0,142513.5
732.0,France,Female,53.0,4.0,0.0,1.0,0.0,1.0,79919.13
709.0,Germany,Female,52.0,2.0,95556.31,1.0,1.0,0.0,132404.64
676.0,France,Female,41.0,7.0,0.0,1.0,1.0,1.0,89935.73
675.0,France,Male,35.0,9.0,103522.75,1.0,1.0,0.0,123663.63
598.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,65618.01
748.0,France,Female,36.0,9.0,0.0,2.0,1.0,1.0,167035.07
615.0,France,Female,40.0,6.0,0.0,2.0,0.0,0.0,108419.41
678.0,Germany,Female,39.0,10.0,140691.08,1.0,1.0,1.0,163427.18
554.0,Germany,Male,31.0,1.0,131659.59,1.0,1.0,1.0,163560.98
656.0,Spain,Male,33.0,5.0,0.0,2.0,1.0,0.0,173321.65
755.0,France,Female,37.0,5.0,0.0,2.0,0.0,0.0,99818.48
575.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,38015.34
616.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,91482.5
669.0,France,Male,56.0,6.0,0.0,1.0,1.0,1.0,92357.21
634.0,Germany,Male,32.0,7.0,133801.49,1.0,1.0,0.0,83681.2
581.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,86791.9
598.0,France,Male,27.0,2.0,0.0,2.0,0.0,1.0,86935.07
709.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,87412.24
712.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,145789.71
738.0,France,Male,34.0,4.0,0.0,2.0,0.0,1.0,170893.85
456.0,Spain,Female,48.0,7.0,136291.71,1.0,1.0,1.0,189159.97
605.0,France,Male,26.0,1.0,0.0,2.0,1.0,1.0,113436.08
591.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,81753.92
592.0,France,Male,38.0,3.0,0.0,1.0,1.0,1.0,137985.69
531.0,France,Male,31.0,1.0,0.0,2.0,1.0,0.0,50783.1
769.0,France,Female,42.0,5.0,136416.82,1.0,0.0,1.0,151902.78
731.0,France,Female,39.0,9.0,104091.39,1.0,1.0,1.0,85439.73
646.0,France,Male,47.0,1.0,0.0,1.0,1.0,0.0,145792.01
644.0,France,Male,35.0,0.0,0.0,2.0,1.0,1.0,141896.74
705.0,Germany,Male,42.0,4.0,123378.2,1.0,1.0,1.0,79240.9
694.0,France,Female,33.0,2.0,0.0,2.0,1.0,1.0,183598.77
581.0,Spain,Female,29.0,3.0,140694.78,1.0,1.0,0.0,147794.63
730.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,50457.2
685.0,Spain,Male,47.0,3.0,0.0,2.0,1.0,0.0,131363.57
642.0,France,Male,34.0,5.0,0.0,2.0,1.0,1.0,179267.94
683.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,120880.72
605.0,France,Female,56.0,9.0,0.0,2.0,1.0,0.0,184980.23
714.0,Germany,Male,31.0,9.0,115725.24,1.0,1.0,1.0,180622.02
591.0,Spain,Female,59.0,7.0,0.0,1.0,1.0,1.0,81435.02
848.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,91346.03
818.0,France,Female,29.0,8.0,0.0,1.0,1.0,1.0,58883.91
620.0,Spain,Female,36.0,3.0,91611.23,1.0,1.0,0.0,185541.2
642.0,Germany,Female,60.0,4.0,122028.65,1.0,0.0,1.0,142995.32
659.0,France,Male,29.0,7.0,0.0,2.0,1.0,0.0,125961.48
576.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,170893.85
549.0,Germany,Female,40.0,2.0,142381.07,2.0,0.0,1.0,94570.58
754.0,Spain,Male,57.0,8.0,0.0,1.0,1.0,0.0,166692.03
578.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,161243.09
651.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,61257.83
704.0,France,Male,41.0,10.0,0.0,2.0,0.0,1.0,161076.92
729.0,Spain,Female,58.0,8.0,0.0,2.0,1.0,1.0,160548.12
638.0,Spain,Male,48.0,4.0,0.0,1.0,0.0,0.0,171345.02
537.0,France,Male,45.0,4.0,0.0,2.0,1.0,0.0,160968.44
709.0,France,Male,21.0,6.0,0.0,2.0,1.0,1.0,145558.42
732.0,Spain,Male,45.0,8.0,0.0,3.0,1.0,0.0,181918.26
687.0,France,Female,32.0,7.0,0.0,2.0,1.0,0.0,94498.82
547.0,Spain,Male,33.0,4.0,0.0,2.0,1.0,0.0,115767.93
667.0,Spain,Female,37.0,4.0,117641.43,1.0,0.0,0.0,172033.57
586.0,Spain,Female,25.0,2.0,0.0,2.0,1.0,1.0,68600.36
667.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,184520.0
811.0,France,Male,38.0,7.0,145553.07,1.0,0.0,0.0,163746.09
661.0,France,Female,43.0,1.0,0.0,2.0,1.0,1.0,121408.55
850.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,67611.36
641.0,Germany,Male,45.0,5.0,107104.5,2.0,1.0,1.0,89972.25
732.0,France,Male,39.0,6.0,123971.18,1.0,1.0,0.0,147530.06
667.0,France,Male,29.0,1.0,0.0,1.0,1.0,1.0,28805.09
592.0,Germany,Male,35.0,5.0,123943.18,2.0,0.0,1.0,168834.07
678.0,Germany,Male,45.0,7.0,99529.7,1.0,1.0,0.0,61793.47
646.0,Spain,Female,33.0,1.0,0.0,2.0,1.0,0.0,111342.66
669.0,Spain,Female,33.0,8.0,0.0,1.0,1.0,0.0,171733.74
652.0,France,Male,29.0,7.0,0.0,2.0,1.0,0.0,141180.66
663.0,Germany,Male,40.0,3.0,109135.11,3.0,0.0,1.0,84760.32
669.0,Spain,Female,45.0,1.0,0.0,1.0,1.0,0.0,176902.83
611.0,France,Female,49.0,7.0,0.0,2.0,1.0,0.0,121681.19
743.0,France,Male,20.0,8.0,0.0,2.0,1.0,1.0,172096.08
661.0,Spain,Male,56.0,5.0,0.0,2.0,1.0,1.0,136521.82
559.0,France,Male,39.0,10.0,0.0,2.0,1.0,0.0,165562.84
727.0,Germany,Male,47.0,7.0,120847.13,1.0,1.0,0.0,147534.15
706.0,Spain,Female,34.0,8.0,0.0,2.0,1.0,1.0,45418.12
581.0,France,Male,36.0,4.0,120549.29,1.0,1.0,0.0,49722.34
646.0,France,Male,28.0,9.0,0.0,2.0,0.0,0.0,44965.44
813.0,Germany,Male,61.0,3.0,124037.27,1.0,1.0,0.0,62944.75
653.0,France,Male,36.0,4.0,0.0,1.0,1.0,1.0,38252.25
549.0,France,Male,34.0,8.0,0.0,2.0,0.0,1.0,147720.27
620.0,Spain,Female,45.0,1.0,155619.36,2.0,1.0,1.0,83343.73
571.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,94570.58
850.0,Germany,Female,39.0,2.0,113957.01,2.0,1.0,1.0,177783.04
757.0,France,Male,36.0,9.0,0.0,2.0,1.0,0.0,138743.86
749.0,France,Female,40.0,4.0,0.0,1.0,1.0,0.0,179834.45
584.0,France,Female,25.0,3.0,0.0,1.0,0.0,0.0,146651.99
602.0,France,Male,43.0,5.0,133436.44,1.0,1.0,1.0,92816.86
597.0,France,Male,35.0,1.0,0.0,1.0,1.0,1.0,104889.4
587.0,Spain,Female,28.0,2.0,0.0,2.0,0.0,0.0,58883.91
756.0,France,Female,52.0,6.0,0.0,1.0,1.0,0.0,175398.34
564.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,55775.72
596.0,Spain,Female,29.0,3.0,166883.07,1.0,1.0,1.0,87985.2
586.0,France,Female,33.0,4.0,135979.07,1.0,0.0,1.0,173617.09
576.0,Germany,Female,49.0,8.0,119492.88,1.0,1.0,1.0,27145.73
628.0,France,Female,48.0,1.0,0.0,1.0,1.0,1.0,105533.96
635.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,0.0,176570.28
656.0,Spain,Male,22.0,8.0,0.0,2.0,1.0,0.0,25684.85
762.0,France,Male,37.0,6.0,0.0,1.0,1.0,1.0,160129.99
663.0,France,Female,34.0,8.0,0.0,2.0,1.0,0.0,172576.43
614.0,France,Male,28.0,9.0,0.0,2.0,1.0,1.0,51364.56
545.0,Germany,Male,37.0,0.0,116474.22,2.0,1.0,0.0,73882.49
651.0,France,Male,43.0,6.0,0.0,2.0,0.0,1.0,86575.46
675.0,France,Male,25.0,4.0,0.0,2.0,0.0,1.0,25650.04
501.0,Spain,Male,34.0,6.0,127948.57,1.0,1.0,1.0,161069.73
638.0,Germany,Male,34.0,4.0,88977.39,2.0,1.0,0.0,157549.6
528.0,France,Female,33.0,1.0,108589.36,1.0,1.0,0.0,122268.75
733.0,Spain,Male,34.0,4.0,0.0,2.0,1.0,0.0,138527.56
637.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,120892.96
619.0,France,Male,53.0,3.0,0.0,1.0,0.0,0.0,140723.05
543.0,France,Female,31.0,3.0,0.0,1.0,1.0,0.0,187616.16
581.0,France,Male,32.0,4.0,172646.82,1.0,1.0,1.0,166471.79
683.0,France,Male,36.0,9.0,0.0,2.0,1.0,1.0,93844.87
661.0,Spain,Male,37.0,6.0,141952.07,1.0,0.0,0.0,100153.43
598.0,Spain,Female,28.0,10.0,0.0,2.0,1.0,0.0,170122.22
754.0,Spain,Male,27.0,7.0,0.0,2.0,1.0,0.0,120853.83
597.0,Spain,Female,36.0,8.0,0.0,2.0,1.0,0.0,177747.57
844.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,95611.47
739.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,113079.19
739.0,France,Female,42.0,2.0,0.0,2.0,1.0,0.0,118324.75
570.0,France,Male,32.0,6.0,0.0,1.0,1.0,0.0,103379.31
643.0,France,Female,60.0,2.0,113873.22,1.0,0.0,0.0,149756.71
648.0,France,Male,30.0,9.0,0.0,2.0,1.0,1.0,187776.49
782.0,France,Female,56.0,4.0,0.0,1.0,1.0,0.0,90876.95
663.0,France,Male,43.0,7.0,0.0,1.0,1.0,0.0,120892.85
678.0,France,Female,32.0,8.0,0.0,2.0,1.0,0.0,168515.61
748.0,France,Female,34.0,0.0,0.0,2.0,0.0,0.0,146723.72
581.0,France,Male,35.0,9.0,0.0,1.0,1.0,0.0,156910.46
526.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,136506.86
638.0,Spain,Male,35.0,8.0,139542.81,1.0,1.0,1.0,61995.57
822.0,Spain,Male,32.0,3.0,96462.25,1.0,0.0,1.0,52795.56
553.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,189657.94
775.0,France,Female,55.0,9.0,0.0,1.0,1.0,1.0,62989.82
594.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,157567.37
583.0,Spain,Male,34.0,3.0,0.0,2.0,0.0,1.0,117834.92
589.0,Spain,Female,51.0,7.0,0.0,2.0,1.0,0.0,147545.65
707.0,Spain,Female,38.0,3.0,0.0,1.0,1.0,0.0,10063.75
712.0,France,Male,28.0,4.0,0.0,1.0,1.0,0.0,144584.29
621.0,France,Female,35.0,2.0,0.0,1.0,1.0,0.0,138527.56
605.0,France,Male,29.0,8.0,0.0,2.0,1.0,0.0,87412.24
